time,corridor,hs6,desc,value_usd
2026-02,CN->BR,370296,,2582
2026-02,CN->BR,370310,,4684
2026-02,CN->BR,370320,,456
2026-02,CN->BR,370790,,320976.0
2026-02,CN->BR,380110,,714173
2026-02,CN->BR,380130,,137380
2026-02,CN->BR,380190,,32286
2026-02,CN->BR,380210,,447566
2026-02,CN->BR,380290,,107005.0
2026-02,CN->BR,380400,,3240
2026-02,CN->BR,380590,,6925
2026-02,CN->BR,380690,,12000
2026-02,CN->BR,380700,,140
2026-02,CN->BR,380861,,264
2026-02,CN->BR,380862,,235777
2026-02,CN->BR,380869,,16232703
2026-02,CN->BR,380891,,17741753.0
2026-02,CN->BR,380892,,2613515.0
2026-02,CN->BR,380893,,33362451.0
2026-02,CN->BR,380894,,794204.0
2026-02,CN->BR,380899,,507006.0
2026-02,CN->BR,380991,,228175.0
2026-02,CN->BR,380992,,48807
2026-02,CN->BR,380993,,297249
2026-02,CN->BR,381010,,98637
2026-02,CN->BR,381090,,131080
2026-02,CN->BR,381121,,760033.0
2026-02,CN->BR,381129,,268251
2026-02,CN->BR,381190,,167091
2026-02,CN->BR,381210,,190411
2026-02,CN->BR,381220,,459
2026-02,CN->BR,381231,,163388
2026-02,CN->BR,381239,,1399881.0
2026-02,CN->BR,381300,,12572
2026-02,CN->BR,381400,,45517
2026-02,CN->BR,381512,,3908629.0
2026-02,CN->BR,381519,,428331
2026-02,CN->BR,381590,,285710.0
2026-02,CN->BR,381600,,168077.0
2026-02,CN->BR,381800,,4753
2026-02,CN->BR,381900,,207607
2026-02,CN->BR,382000,,1005
2026-02,CN->BR,382100,,152736
2026-02,CN->BR,382211,,38476
2026-02,CN->BR,382212,,92194
2026-02,CN->BR,382213,,4964
2026-02,CN->BR,382219,,5757913.0
2026-02,CN->BR,382290,,974436
2026-02,CN->BR,382311,,196375
2026-02,CN->BR,382313,,450
2026-02,CN->BR,382319,,428533
2026-02,CN->BR,382370,,87367
2026-02,CN->BR,382410,,97656
2026-02,CN->BR,382440,,807166
2026-02,CN->BR,382499,,8086669.0
2026-02,CN->BR,382761,,442239
2026-02,CN->BR,382763,,2606895
2026-02,CN->BR,390110,,310345
2026-02,CN->BR,390120,,1081089.0
2026-02,CN->BR,390130,,660850
2026-02,CN->BR,390140,,413003
2026-02,CN->BR,390190,,2601077.0
2026-02,CN->BR,390210,,2440540.0
2026-02,CN->BR,390220,,218717
2026-02,CN->BR,390230,,2385197
2026-02,CN->BR,390290,,247497
2026-02,CN->BR,390311,,3851844.0
2026-02,CN->BR,390319,,1381103
2026-02,CN->BR,390320,,626728
2026-02,CN->BR,390330,,1703910.0
2026-02,CN->BR,390390,,143713
2026-02,CN->BR,390410,,16880
2026-02,CN->BR,390422,,207884
2026-02,CN->BR,390440,,8758
2026-02,CN->BR,390450,,273483
2026-02,CN->BR,390461,,368742.0
2026-02,CN->BR,390469,,3398172.0
2026-02,CN->BR,390521,,59480
2026-02,CN->BR,390529,,3591101
2026-02,CN->BR,390530,,982807
2026-02,CN->BR,390591,,100538
2026-02,CN->BR,390599,,779685.0
2026-02,CN->BR,390610,,202837
2026-02,CN->BR,390690,,7410735.0
2026-02,CN->BR,390710,,456020.0
2026-02,CN->BR,390729,,9010682.0
2026-02,CN->BR,390730,,2245256.0
2026-02,CN->BR,390740,,652904
2026-02,CN->BR,390761,,1511535
2026-02,CN->BR,390769,,943049
2026-02,CN->BR,390770,,136028
2026-02,CN->BR,390799,,2927102.0
2026-02,CN->BR,390810,,4326551.0
2026-02,CN->BR,390890,,1154969
2026-02,CN->BR,390910,,22712
2026-02,CN->BR,390931,,7432349
2026-02,CN->BR,390939,,8535
2026-02,CN->BR,390940,,1084692.0
2026-02,CN->BR,390950,,4735596.0
2026-02,CN->BR,391000,,2946125.0
2026-02,CN->BR,391110,,2062387.0
2026-02,CN->BR,391120,,49431
2026-02,CN->BR,391190,,3005479.0
2026-02,CN->BR,391231,,425068.0
2026-02,CN->BR,391239,,3368861.0
2026-02,CN->BR,391290,,476653.0
2026-02,CN->BR,391310,,521385
2026-02,CN->BR,391390,,1879518.0
2026-02,CN->BR,391400,,1027059.0
2026-02,CN->BR,391610,,7539
2026-02,CN->BR,391620,,611469
2026-02,CN->BR,391690,,1553182.0
2026-02,CN->BR,391710,,1526172.0
2026-02,CN->BR,391721,,845360
2026-02,CN->BR,391722,,72577
2026-02,CN->BR,391723,,95741
2026-02,CN->BR,391729,,131730
2026-02,CN->BR,391731,,978120
2026-02,CN->BR,391732,,512210.0
2026-02,CN->BR,391733,,242535
2026-02,CN->BR,391739,,1294200
2026-02,CN->BR,391740,,1448861.0
2026-02,CN->BR,391810,,5893310
2026-02,CN->BR,391890,,658162
2026-02,CN->BR,391910,,3486757.0
2026-02,CN->BR,391990,,11216846.0
2026-02,CN->BR,392010,,3877189.0
2026-02,CN->BR,392020,,2200361.0
2026-02,CN->BR,392030,,144005
2026-02,CN->BR,392043,,1292925.0
2026-02,CN->BR,392049,,2334861
2026-02,CN->BR,392051,,2102775
2026-02,CN->BR,392059,,12844
2026-02,CN->BR,392061,,756642
2026-02,CN->BR,392062,,2021883.0
2026-02,CN->BR,392063,,34330
2026-02,CN->BR,392069,,560236
2026-02,CN->BR,392071,,96984
2026-02,CN->BR,392073,,52042.0
2026-02,CN->BR,392079,,56
2026-02,CN->BR,392091,,1493034
2026-02,CN->BR,392092,,18508
2026-02,CN->BR,392094,,1812
2026-02,CN->BR,392099,,1877000.0
2026-02,CN->BR,392111,,26904
2026-02,CN->BR,392112,,791361
2026-02,CN->BR,392113,,5214083.0
2026-02,CN->BR,392119,,443403
2026-02,CN->BR,392190,,5568684.0
2026-02,CN->BR,392210,,699608
2026-02,CN->BR,392220,,688096
2026-02,CN->BR,392290,,606828
2026-02,CN->BR,392310,,659290
2026-02,CN->BR,392321,,1269664.0
2026-02,CN->BR,392329,,2438594.0
2026-02,CN->BR,392330,,1989772
2026-02,CN->BR,392340,,100269
2026-02,CN->BR,392350,,2028392
2026-02,CN->BR,392390,,1389926.0
2026-02,CN->BR,392410,,5247194
2026-02,CN->BR,392490,,4737682
2026-02,CN->BR,392510,,27357
2026-02,CN->BR,392520,,691656
2026-02,CN->BR,392530,,313608
2026-02,CN->BR,392590,,1870605.0
2026-02,CN->BR,392610,,223990
2026-02,CN->BR,392620,,2992473
2026-02,CN->BR,392630,,1127443
2026-02,CN->BR,392640,,914481
2026-02,CN->BR,392690,,20733948.0
2026-02,CN->BR,400129,,4512.0
2026-02,CN->BR,400211,,87322.0
2026-02,CN->BR,400219,,77657.0
2026-02,CN->BR,400220,,81665
2026-02,CN->BR,400231,,493210
2026-02,CN->BR,400239,,172894
2026-02,CN->BR,400249,,699483
2026-02,CN->BR,400259,,65889
2026-02,CN->BR,400260,,51340
2026-02,CN->BR,400270,,24684
2026-02,CN->BR,400299,,1870655.0
2026-02,CN->BR,400300,,265704
2026-02,CN->BR,400510,,15444
2026-02,CN->BR,400591,,621012.0
2026-02,CN->BR,400690,,257948
2026-02,CN->BR,400700,,8016.0
2026-02,CN->BR,400811,,85198
2026-02,CN->BR,400819,,13176
2026-02,CN->BR,400821,,365072
2026-02,CN->BR,400829,,68380
2026-02,CN->BR,400911,,307854
2026-02,CN->BR,400912,,275863.0
2026-02,CN->BR,400921,,2056276.0
2026-02,CN->BR,400922,,478428.0
2026-02,CN->BR,400931,,1057378
2026-02,CN->BR,400932,,410900.0
2026-02,CN->BR,400941,,180148
2026-02,CN->BR,400942,,264730.0
2026-02,CN->BR,401011,,24269
2026-02,CN->BR,401012,,2898020
2026-02,CN->BR,401019,,91470
2026-02,CN->BR,401031,,307302
2026-02,CN->BR,401032,,487112
2026-02,CN->BR,401033,,115437
2026-02,CN->BR,401034,,128631
2026-02,CN->BR,401035,,119865
2026-02,CN->BR,401036,,3053
2026-02,CN->BR,401039,,637011
2026-02,CN->BR,401110,,45573781
2026-02,CN->BR,401120,,13382949
2026-02,CN->BR,401140,,236361
2026-02,CN->BR,401150,,1098837
2026-02,CN->BR,401170,,2432091.0
2026-02,CN->BR,401180,,5517650.0
2026-02,CN->BR,401190,,4401034
2026-02,CN->BR,401290,,196940.0
2026-02,CN->BR,401310,,431246
2026-02,CN->BR,401320,,1862652
2026-02,CN->BR,401390,,3517895
2026-02,CN->BR,401410,,74019
2026-02,CN->BR,401490,,157791.0
2026-02,CN->BR,401512,,2757141
2026-02,CN->BR,401519,,2774981
2026-02,CN->BR,401590,,108577
2026-02,CN->BR,401610,,819269.0
2026-02,CN->BR,401691,,212385
2026-02,CN->BR,401692,,195973
2026-02,CN->BR,401693,,3722128
2026-02,CN->BR,401694,,87544
2026-02,CN->BR,401695,,149749
2026-02,CN->BR,401699,,3996854.0
2026-02,CN->BR,401700,,13757
2026-02,CN->BR,410510,,128200
2026-02,CN->BR,410792,,1564
2026-02,CN->BR,411200,,8156
2026-02,CN->BR,411310,,645
2026-02,CN->BR,411510,,8570
2026-02,CN->BR,420100,,704553.0
2026-02,CN->BR,420211,,3320
2026-02,CN->BR,420212,,6342351.0
2026-02,CN->BR,420219,,146255
2026-02,CN->BR,420221,,262680
2026-02,CN->BR,420222,,9599561.0
2026-02,CN->BR,420229,,86035
2026-02,CN->BR,420231,,38569
2026-02,CN->BR,420232,,1145317
2026-02,CN->BR,420239,,362575
2026-02,CN->BR,420291,,70469
2026-02,CN->BR,420292,,10442762
2026-02,CN->BR,420299,,673218
2026-02,CN->BR,420310,,320990
2026-02,CN->BR,420321,,27729
2026-02,CN->BR,420329,,367629
2026-02,CN->BR,420330,,131537
2026-02,CN->BR,420340,,3874
2026-02,CN->BR,420500,,34438
2026-02,CN->BR,420600,,35
2026-02,CN->BR,430310,,91954
2026-02,CN->BR,430390,,13510
2026-02,CN->BR,440139,,32388
2026-02,CN->BR,440500,,9520
2026-02,CN->BR,440723,,36762
2026-02,CN->BR,440799,,93
2026-02,CN->BR,440839,,28763
2026-02,CN->BR,440890,,78742
2026-02,CN->BR,440921,,9500
2026-02,CN->BR,441090,,806
2026-02,CN->BR,441113,,12815
2026-02,CN->BR,441114,,44320
2026-02,CN->BR,441210,,13210
2026-02,CN->BR,441233,,124251
2026-02,CN->BR,441239,,31099
2026-02,CN->BR,441292,,12652
2026-02,CN->BR,441410,,17767
2026-02,CN->BR,441490,,72874
2026-02,CN->BR,441510,,30293
2026-02,CN->BR,441520,,8674
2026-02,CN->BR,441700,,5696
2026-02,CN->BR,441829,,6236
2026-02,CN->BR,441875,,16678
2026-02,CN->BR,441879,,40213
2026-02,CN->BR,441899,,25465
2026-02,CN->BR,441911,,258975
2026-02,CN->BR,441912,,106245
2026-02,CN->BR,441919,,645473
2026-02,CN->BR,441920,,64080
2026-02,CN->BR,441990,,285062
2026-02,CN->BR,442011,,12982
2026-02,CN->BR,442019,,292988
2026-02,CN->BR,442090,,174147
2026-02,CN->BR,442110,,548398
2026-02,CN->BR,442191,,1388235
2026-02,CN->BR,442199,,959123
2026-02,CN->BR,450310,,317
2026-02,CN->BR,450390,,7294
2026-02,CN->BR,450490,,723
2026-02,CN->BR,460121,,8793
2026-02,CN->BR,460129,,15800
2026-02,CN->BR,460194,,6645
2026-02,CN->BR,460199,,177281
2026-02,CN->BR,460211,,351971
2026-02,CN->BR,460212,,9102
2026-02,CN->BR,460219,,296777
2026-02,CN->BR,460290,,103149
2026-02,CN->BR,470610,,790306
2026-02,CN->BR,480210,,309
2026-02,CN->BR,480220,,2303.0
2026-02,CN->BR,480240,,86001
2026-02,CN->BR,480254,,1139887
2026-02,CN->BR,480255,,1139429
2026-02,CN->BR,480256,,87260
2026-02,CN->BR,480257,,181732
2026-02,CN->BR,480258,,164525.0
2026-02,CN->BR,480261,,1206873
2026-02,CN->BR,480269,,43092
2026-02,CN->BR,480300,,285205
2026-02,CN->BR,480431,,64775.0
2026-02,CN->BR,480439,,137025.0
2026-02,CN->BR,480441,,24478
2026-02,CN->BR,480451,,190827
2026-02,CN->BR,480459,,48
2026-02,CN->BR,480519,,14736
2026-02,CN->BR,480530,,14
2026-02,CN->BR,480540,,4900
2026-02,CN->BR,480591,,1819743
2026-02,CN->BR,480593,,173864
2026-02,CN->BR,480620,,54166
2026-02,CN->BR,480630,,107361
2026-02,CN->BR,480640,,3288985
2026-02,CN->BR,480700,,25239
2026-02,CN->BR,480810,,31070
2026-02,CN->BR,480840,,89
2026-02,CN->BR,480890,,363935
2026-02,CN->BR,480990,,243993
2026-02,CN->BR,481013,,223926
2026-02,CN->BR,481019,,2216831.0
2026-02,CN->BR,481022,,56420.0
2026-02,CN->BR,481029,,5744186
2026-02,CN->BR,481032,,54404.0
2026-02,CN->BR,481039,,111905
2026-02,CN->BR,481092,,101992
2026-02,CN->BR,481099,,52088.0
2026-02,CN->BR,481110,,1
2026-02,CN->BR,481141,,3043317.0
2026-02,CN->BR,481149,,48601.0
2026-02,CN->BR,481151,,2793282.0
2026-02,CN->BR,481159,,803406.0
2026-02,CN->BR,481160,,80688.0
2026-02,CN->BR,481190,,489727.0
2026-02,CN->BR,481310,,19773
2026-02,CN->BR,481320,,704
2026-02,CN->BR,481390,,55503
2026-02,CN->BR,481420,,641438
2026-02,CN->BR,481490,,9043
2026-02,CN->BR,481620,,1461
2026-02,CN->BR,481690,,15649.0
2026-02,CN->BR,481710,,208
2026-02,CN->BR,481720,,3210
2026-02,CN->BR,481730,,6409
2026-02,CN->BR,481820,,97192
2026-02,CN->BR,481830,,117441
2026-02,CN->BR,481850,,3752
2026-02,CN->BR,481890,,1640544
2026-02,CN->BR,481910,,1772944
2026-02,CN->BR,481920,,1094921
2026-02,CN->BR,481930,,74982
2026-02,CN->BR,481940,,370512
2026-02,CN->BR,481950,,750717
2026-02,CN->BR,481960,,6324
2026-02,CN->BR,482010,,536205
2026-02,CN->BR,482020,,596341
2026-02,CN->BR,482030,,2857
2026-02,CN->BR,482040,,21
2026-02,CN->BR,482050,,23853
2026-02,CN->BR,482090,,11806
2026-02,CN->BR,482110,,202604
2026-02,CN->BR,482190,,527726
2026-02,CN->BR,482210,,46315
2026-02,CN->BR,482290,,26
2026-02,CN->BR,482320,,178297.0
2026-02,CN->BR,482340,,150
2026-02,CN->BR,482361,,13811
2026-02,CN->BR,482369,,908293
2026-02,CN->BR,482370,,66324
2026-02,CN->BR,482390,,141200.0
2026-02,CN->BR,490110,,9036
2026-02,CN->BR,490191,,61
2026-02,CN->BR,490199,,4362029
2026-02,CN->BR,490300,,875712
2026-02,CN->BR,490400,,65
2026-02,CN->BR,490590,,2460
2026-02,CN->BR,490700,,88051
2026-02,CN->BR,490890,,145400
2026-02,CN->BR,490900,,5414
2026-02,CN->BR,491000,,3572
2026-02,CN->BR,491110,,568040.0
2026-02,CN->BR,491191,,18365
2026-02,CN->BR,491199,,128352
2026-02,CN->BR,500200,,90927
2026-02,CN->BR,500720,,138258.0
2026-02,CN->BR,510539,,1743
2026-02,CN->BR,510910,,7
2026-02,CN->BR,511111,,26816
2026-02,CN->BR,520411,,8965.0
2026-02,CN->BR,520420,,8122
2026-02,CN->BR,520511,,246234
2026-02,CN->BR,520611,,21410
2026-02,CN->BR,520612,,43337
2026-02,CN->BR,520631,,51545
2026-02,CN->BR,520632,,7936
2026-02,CN->BR,520790,,31318
2026-02,CN->BR,520812,,229181
2026-02,CN->BR,520821,,9183
2026-02,CN->BR,520822,,241828
2026-02,CN->BR,520823,,330
2026-02,CN->BR,520829,,303260
2026-02,CN->BR,520831,,220960
2026-02,CN->BR,520832,,978313
2026-02,CN->BR,520833,,2167
2026-02,CN->BR,520839,,484401
2026-02,CN->BR,520841,,201197
2026-02,CN->BR,520842,,34817
2026-02,CN->BR,520843,,24402
2026-02,CN->BR,520849,,137604
2026-02,CN->BR,520851,,1310
2026-02,CN->BR,520852,,60524
2026-02,CN->BR,520859,,7060
2026-02,CN->BR,520922,,7029
2026-02,CN->BR,520931,,9069
2026-02,CN->BR,520932,,49996
2026-02,CN->BR,520939,,77737
2026-02,CN->BR,520942,,58836
2026-02,CN->BR,520943,,29949
2026-02,CN->BR,520959,,6481
2026-02,CN->BR,521011,,1543
2026-02,CN->BR,521021,,133101
2026-02,CN->BR,521031,,27045
2026-02,CN->BR,521032,,27061
2026-02,CN->BR,521039,,82145
2026-02,CN->BR,521041,,94690
2026-02,CN->BR,521049,,160704.0
2026-02,CN->BR,521059,,2450
2026-02,CN->BR,521112,,14708
2026-02,CN->BR,521120,,6068
2026-02,CN->BR,521131,,50949
2026-02,CN->BR,521139,,194910
2026-02,CN->BR,521142,,117979.0
2026-02,CN->BR,521213,,1899
2026-02,CN->BR,521214,,79905
2026-02,CN->BR,521215,,3336
2026-02,CN->BR,530610,,55797
2026-02,CN->BR,530710,,768
2026-02,CN->BR,530720,,1512.0
2026-02,CN->BR,530810,,3840
2026-02,CN->BR,530890,,247
2026-02,CN->BR,530919,,407793
2026-02,CN->BR,530921,,44211
2026-02,CN->BR,530929,,395386
2026-02,CN->BR,531100,,10562
2026-02,CN->BR,540110,,447271.0
2026-02,CN->BR,540120,,43
2026-02,CN->BR,540211,,211647
2026-02,CN->BR,540219,,1039744
2026-02,CN->BR,540220,,3260201
2026-02,CN->BR,540231,,7911608.0
2026-02,CN->BR,540233,,24969070.0
2026-02,CN->BR,540234,,154406
2026-02,CN->BR,540244,,1128275
2026-02,CN->BR,540245,,538279
2026-02,CN->BR,540246,,3932336
2026-02,CN->BR,540247,,864257.0
2026-02,CN->BR,540248,,549269
2026-02,CN->BR,540249,,61165.0
2026-02,CN->BR,540252,,16991
2026-02,CN->BR,540261,,135165
2026-02,CN->BR,540262,,533861
2026-02,CN->BR,540263,,743
2026-02,CN->BR,540269,,57463
2026-02,CN->BR,540331,,323656.0
2026-02,CN->BR,540332,,29357
2026-02,CN->BR,540341,,18304
2026-02,CN->BR,540411,,1057
2026-02,CN->BR,540412,,9873
2026-02,CN->BR,540419,,556682
2026-02,CN->BR,540490,,159693
2026-02,CN->BR,540500,,2016
2026-02,CN->BR,540600,,116616
2026-02,CN->BR,540710,,320914.0
2026-02,CN->BR,540720,,587301
2026-02,CN->BR,540741,,132973
2026-02,CN->BR,540742,,310412
2026-02,CN->BR,540743,,37251
2026-02,CN->BR,540744,,2740
2026-02,CN->BR,540751,,4716961
2026-02,CN->BR,540752,,24441022.0
2026-02,CN->BR,540753,,3395674
2026-02,CN->BR,540754,,4660656
2026-02,CN->BR,540761,,4916845
2026-02,CN->BR,540769,,1880944
2026-02,CN->BR,540771,,93951
2026-02,CN->BR,540772,,518235
2026-02,CN->BR,540773,,78913
2026-02,CN->BR,540781,,85764
2026-02,CN->BR,540782,,375910
2026-02,CN->BR,540783,,184779
2026-02,CN->BR,540791,,215424
2026-02,CN->BR,540792,,427140
2026-02,CN->BR,540793,,230023
2026-02,CN->BR,540794,,971
2026-02,CN->BR,540810,,375182
2026-02,CN->BR,540821,,42065
2026-02,CN->BR,540822,,444121
2026-02,CN->BR,540824,,24893
2026-02,CN->BR,540831,,5457
2026-02,CN->BR,540832,,41459
2026-02,CN->BR,540833,,9555
2026-02,CN->BR,540834,,64142
2026-02,CN->BR,550130,,389785
2026-02,CN->BR,550190,,2914
2026-02,CN->BR,550319,,1120
2026-02,CN->BR,550320,,9389540.0
2026-02,CN->BR,550330,,189552
2026-02,CN->BR,550340,,123307
2026-02,CN->BR,550390,,1519132.0
2026-02,CN->BR,550410,,2371213
2026-02,CN->BR,550510,,13723
2026-02,CN->BR,550620,,41840
2026-02,CN->BR,550810,,121825
2026-02,CN->BR,550820,,219
2026-02,CN->BR,550911,,82641
2026-02,CN->BR,550912,,271040.0
2026-02,CN->BR,550921,,4100238
2026-02,CN->BR,550922,,2093428
2026-02,CN->BR,550932,,194969
2026-02,CN->BR,550941,,2300
2026-02,CN->BR,550951,,4754380
2026-02,CN->BR,550953,,1124883
2026-02,CN->BR,550959,,86068
2026-02,CN->BR,550962,,51878
2026-02,CN->BR,550999,,172505
2026-02,CN->BR,551011,,3950758.0
2026-02,CN->BR,551090,,785659.0
2026-02,CN->BR,551110,,298426
2026-02,CN->BR,551120,,41278
2026-02,CN->BR,551130,,39055
2026-02,CN->BR,551211,,87338
2026-02,CN->BR,551219,,759922
2026-02,CN->BR,551299,,28290.0
2026-02,CN->BR,551311,,73103
2026-02,CN->BR,551312,,14199
2026-02,CN->BR,551321,,302627
2026-02,CN->BR,551323,,39756
2026-02,CN->BR,551329,,1331
2026-02,CN->BR,551339,,102072
2026-02,CN->BR,551341,,56
2026-02,CN->BR,551412,,85180
2026-02,CN->BR,551419,,33642
2026-02,CN->BR,551421,,100623
2026-02,CN->BR,551422,,719890
2026-02,CN->BR,551423,,430620
2026-02,CN->BR,551429,,504
2026-02,CN->BR,551430,,7714.0
2026-02,CN->BR,551443,,2944
2026-02,CN->BR,551449,,94
2026-02,CN->BR,551511,,1136270
2026-02,CN->BR,551512,,1889726
2026-02,CN->BR,551519,,226032
2026-02,CN->BR,551591,,21754
2026-02,CN->BR,551611,,1817477
2026-02,CN->BR,551612,,5040191
2026-02,CN->BR,551613,,204327
2026-02,CN->BR,551614,,1344548
2026-02,CN->BR,551621,,79757
2026-02,CN->BR,551622,,1180464
2026-02,CN->BR,551623,,350704
2026-02,CN->BR,551624,,85537
2026-02,CN->BR,551631,,23821
2026-02,CN->BR,551633,,16446
2026-02,CN->BR,551641,,20697
2026-02,CN->BR,551642,,38879
2026-02,CN->BR,551643,,150646
2026-02,CN->BR,551644,,88
2026-02,CN->BR,551691,,571870
2026-02,CN->BR,551692,,1804327
2026-02,CN->BR,551693,,51779
2026-02,CN->BR,551694,,24215
2026-02,CN->BR,560121,,73848.0
2026-02,CN->BR,560122,,113729.0
2026-02,CN->BR,560129,,291
2026-02,CN->BR,560210,,457913
2026-02,CN->BR,560221,,2676
2026-02,CN->BR,560229,,186629
2026-02,CN->BR,560290,,127470
2026-02,CN->BR,560311,,1806285.0
2026-02,CN->BR,560312,,1870685.0
2026-02,CN->BR,560313,,566109.0
2026-02,CN->BR,560314,,1303676.0
2026-02,CN->BR,560391,,317166.0
2026-02,CN->BR,560392,,3029827.0
2026-02,CN->BR,560393,,164876.0
2026-02,CN->BR,560394,,796327.0
2026-02,CN->BR,560410,,31258
2026-02,CN->BR,560490,,36201.0
2026-02,CN->BR,560500,,5567
2026-02,CN->BR,560600,,2268040
2026-02,CN->BR,560721,,1138
2026-02,CN->BR,560729,,67213
2026-02,CN->BR,560741,,1743
2026-02,CN->BR,560749,,65317
2026-02,CN->BR,560750,,390606.0
2026-02,CN->BR,560790,,104501.0
2026-02,CN->BR,560811,,407569
2026-02,CN->BR,560819,,108474
2026-02,CN->BR,560890,,42625
2026-02,CN->BR,560900,,74662.0
2026-02,CN->BR,570190,,25664
2026-02,CN->BR,570242,,222760
2026-02,CN->BR,570249,,563
2026-02,CN->BR,570250,,29968.0
2026-02,CN->BR,570291,,6325
2026-02,CN->BR,570292,,396033
2026-02,CN->BR,570299,,2208
2026-02,CN->BR,570310,,130103
2026-02,CN->BR,570321,,19905
2026-02,CN->BR,570329,,249543
2026-02,CN->BR,570331,,741572
2026-02,CN->BR,570339,,1098912
2026-02,CN->BR,570390,,262809
2026-02,CN->BR,570490,,11921
2026-02,CN->BR,570500,,1975444
2026-02,CN->BR,580132,,40487
2026-02,CN->BR,580133,,1303
2026-02,CN->BR,580136,,822906
2026-02,CN->BR,580137,,4988
2026-02,CN->BR,580190,,2072
2026-02,CN->BR,580210,,7539
2026-02,CN->BR,580220,,68869
2026-02,CN->BR,580230,,764
2026-02,CN->BR,580300,,7849
2026-02,CN->BR,580410,,365615
2026-02,CN->BR,580421,,605060
2026-02,CN->BR,580429,,33578
2026-02,CN->BR,580500,,89
2026-02,CN->BR,580610,,223542
2026-02,CN->BR,580620,,118085
2026-02,CN->BR,580631,,8025
2026-02,CN->BR,580632,,1379181
2026-02,CN->BR,580639,,4371
2026-02,CN->BR,580640,,88851
2026-02,CN->BR,580710,,3281
2026-02,CN->BR,580790,,443
2026-02,CN->BR,580810,,4712
2026-02,CN->BR,580890,,130169
2026-02,CN->BR,581010,,45432
2026-02,CN->BR,581091,,647704
2026-02,CN->BR,581092,,1235683
2026-02,CN->BR,581099,,29261
2026-02,CN->BR,581100,,951659
2026-02,CN->BR,590110,,3400
2026-02,CN->BR,590190,,340608
2026-02,CN->BR,590210,,628204.0
2026-02,CN->BR,590220,,750281
2026-02,CN->BR,590310,,2405176
2026-02,CN->BR,590320,,3908044
2026-02,CN->BR,590390,,1033034.0
2026-02,CN->BR,590490,,55296
2026-02,CN->BR,590500,,324
2026-02,CN->BR,590610,,85170
2026-02,CN->BR,590691,,46581
2026-02,CN->BR,590699,,325903
2026-02,CN->BR,590700,,1032935
2026-02,CN->BR,590900,,391505
2026-02,CN->BR,591000,,500113
2026-02,CN->BR,591110,,8977
2026-02,CN->BR,591120,,296031.0
2026-02,CN->BR,591131,,8952
2026-02,CN->BR,591132,,283369
2026-02,CN->BR,591140,,121403
2026-02,CN->BR,591190,,690990
2026-02,CN->BR,600110,,418530.0
2026-02,CN->BR,600122,,403796
2026-02,CN->BR,600192,,23897026
2026-02,CN->BR,600240,,703621.0
2026-02,CN->BR,600290,,35167
2026-02,CN->BR,600330,,33781
2026-02,CN->BR,600410,,4789309.0
2026-02,CN->BR,600521,,146
2026-02,CN->BR,600522,,131936
2026-02,CN->BR,600523,,2254
2026-02,CN->BR,600535,,1430
2026-02,CN->BR,600536,,697797
2026-02,CN->BR,600537,,3305490
2026-02,CN->BR,600538,,147749
2026-02,CN->BR,600539,,209676
2026-02,CN->BR,600590,,85383
2026-02,CN->BR,600622,,12809
2026-02,CN->BR,600631,,1611188.0
2026-02,CN->BR,600632,,6854943.0
2026-02,CN->BR,600633,,1145270.0
2026-02,CN->BR,600634,,1918529.0
2026-02,CN->BR,600642,,16559
2026-02,CN->BR,600690,,8119
2026-02,CN->BR,610120,,1966446
2026-02,CN->BR,610130,,5921089
2026-02,CN->BR,610190,,2369
2026-02,CN->BR,610210,,4501
2026-02,CN->BR,610220,,1120586
2026-02,CN->BR,610230,,7555426
2026-02,CN->BR,610310,,101671.0
2026-02,CN->BR,610322,,153489
2026-02,CN->BR,610323,,895583
2026-02,CN->BR,610332,,27
2026-02,CN->BR,610333,,152211
2026-02,CN->BR,610339,,9365
2026-02,CN->BR,610341,,1014
2026-02,CN->BR,610342,,2489232
2026-02,CN->BR,610343,,3988657
2026-02,CN->BR,610349,,189181
2026-02,CN->BR,610422,,410832
2026-02,CN->BR,610423,,2592571
2026-02,CN->BR,610429,,320491
2026-02,CN->BR,610432,,47535
2026-02,CN->BR,610433,,273618
2026-02,CN->BR,610439,,317104
2026-02,CN->BR,610442,,182801
2026-02,CN->BR,610443,,1046703
2026-02,CN->BR,610444,,408926
2026-02,CN->BR,610449,,13607
2026-02,CN->BR,610451,,2589
2026-02,CN->BR,610452,,98366
2026-02,CN->BR,610453,,720884
2026-02,CN->BR,610459,,200456
2026-02,CN->BR,610461,,1357
2026-02,CN->BR,610462,,1335695
2026-02,CN->BR,610463,,7019976
2026-02,CN->BR,610469,,1567680
2026-02,CN->BR,610510,,574215
2026-02,CN->BR,610520,,1794973
2026-02,CN->BR,610590,,10120
2026-02,CN->BR,610610,,850502
2026-02,CN->BR,610620,,6842249
2026-02,CN->BR,610690,,260760
2026-02,CN->BR,610711,,41742
2026-02,CN->BR,610712,,729089
2026-02,CN->BR,610719,,9763
2026-02,CN->BR,610721,,12522
2026-02,CN->BR,610722,,721851
2026-02,CN->BR,610791,,4111
2026-02,CN->BR,610799,,129125
2026-02,CN->BR,610811,,3262
2026-02,CN->BR,610821,,107475
2026-02,CN->BR,610822,,1647547
2026-02,CN->BR,610829,,15399
2026-02,CN->BR,610831,,36856
