corridor,hs6,desc,recent_avg_usd,baseline_avg_usd,growth_pct,z_score,recent_months,score
BR->US,050400,"ANIMAL (NOT FISH) GUTS, BLADDERS, STOMACHS & PARTS",278202,115068,141.8,1.02,"2026-04,2026-05,2026-06",5.562359478836768
BR->US,400510,"RUB, UNVULCANIZED, COMPOUND W/ CARBON BLK/SILICA",970154,627448,54.6,0.93,"2026-04,2026-05,2026-06",5.541132847694281
BR->US,720838,"FLT-HT-RL IRN,NOALY STL,COIL,3MM BUT < 4.75MMNESOI",2345066,956314,145.2,0.84,"2026-04,2026-05,2026-06",5.320855792140253
BR->US,291611,ACRYLIC ACID AND ITS SALTS,831237,209656,296.5,0.89,"2026-04,2026-05,2026-06",5.291696253593224
BR->US,843699,"PTS FOR AGRIC, HORT, FOREST, BEE-KEEP MACH NESOI",123647,71056,74.0,1.04,"2026-04,2026-05,2026-06",5.272767730018681
BR->US,760310,ALUMINUM POWDERS OF NON-LAMELLAR STRUCTURE,152499,79001,93.0,1.02,"2026-04,2026-05,2026-06",5.264007453340394
BR->US,480419,"KRAFTLINER, UNCOATED, BLEACHED, IN ROLLS OR SHEETS",378653,158672,138.6,0.91,"2026-04,2026-05,2026-06",5.09300639148051
BR->US,294190,"ANTIBIOTICS, NESOI",1598917,785515,103.6,0.82,"2026-04,2026-05,2026-06",5.061709292976994
BR->US,380290,ACTIVATED NATURAL MINERAL PROD; ANIMAL BLACK ETC.,186280,59369,213.8,0.94,"2026-04,2026-05,2026-06",4.966257176265939
BR->US,392099,"PLATES ETC, NONCELL, NT REIN, OF PLASTICS NESOI",330568,205519,60.8,0.89,"2026-04,2026-05,2026-06",4.912975291621394
BR->US,841981,MACHINERY ETC FOR MAKING HOT DRINKS COOKING HEATNG,348105,215202,61.8,0.89,"2026-04,2026-05,2026-06",4.911636666808261
BR->US,020322,"MEAT, SWINE, HAMS, SHOULDERS ETC, BONE IN, FROZEN",1015949,485392,109.3,0.82,"2026-04,2026-05,2026-06",4.903843678101137
BR->US,400219,"PRIMARY FORM ETC SBR OR XSBR, EXC LATEX, NESOI",234545,149347,57.0,0.91,"2026-04,2026-05,2026-06",4.878414798268007
BR->US,291590,SAT ACYCLIC MONOCARBOXY ACIDS AND DERIV NESOI,172178,97042,77.4,0.93,"2026-04,2026-05,2026-06",4.8476284854798735
BR->US,090411,"PEPPER OF GENUS PIPER, NEITHER CRUSHED NOR GROUND",2350546,1273420,84.6,0.76,"2026-04,2026-05,2026-06",4.8343561670912365
BR->US,730439,OTH IOS NA PS TB HLW PFL SMLS CIR CS NT CLD-WRKD,346575,149088,132.5,0.85,"2026-04,2026-05,2026-06",4.719842891360237
BR->US,170410,"CHEWING GUM, WHETHER OR NOT SUGAR COATED",185160,69390,166.8,0.88,"2026-04,2026-05,2026-06",4.6172107447390776
BR->US,930320,SPORT HUNT TARGET-SHOOT SHOTGUN EX MUZZLE-LOADING,578158,384248,50.5,0.79,"2026-04,2026-05,2026-06",4.576431632437528
BR->US,391110,"PETROLEUM RESINS,COUMARONE RESINS,ETC,POLYTERPENES",106573,68300,56.0,0.9,"2026-04,2026-05,2026-06",4.533034206498312
BR->US,251990,FUSED MAGNESIA; DEAD-BURN MAGNESIA; MAGNESIA NESOI,3637426,2244039,62.1,0.69,"2026-04,2026-05,2026-06",4.517358185984227
BR->US,721914,FR SS 600MM AO W HR CLS UN 3MM THCK,195984,67004,192.5,0.85,"2026-04,2026-05,2026-06",4.511639295954388
BR->US,760120,UNWROUGHT ALUMINUM ALLOYS,220508,58201,278.9,0.84,"2026-04,2026-05,2026-06",4.492988384603937
BR->US,293399,HETEROCYCLIC COMP W NITROGEN HETERO-ATM ONLY NESOI,2324941,1251377,85.8,0.7,"2026-04,2026-05,2026-06",4.478572504540394
BR->US,700232,TUBES OF OTH GLASS NES W LIN COEF OV 5X10-6/KELVIN,203282,105492,92.7,0.83,"2026-04,2026-05,2026-06",4.382135475381023
BR->US,330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,186813,104303,79.1,0.83,"2026-04,2026-05,2026-06",4.37825539524085
BR->US,940179,"SEATS WITH METAL FRAMES, EXCEPT UPHOLSTERED NESOI",119000,78786,51.0,0.84,"2026-04,2026-05,2026-06",4.253909056691865
BR->US,721310,BARS AND RODS IRREGULAR COILS CONCRETE REINFORCING,542652,181754,198.6,0.74,"2026-04,2026-05,2026-06",4.23979264063685
BR->US,090412,"PEPPER OF THE GENUS PIPER, CRUSHED OR GROUND",166980,72005,131.9,0.8,"2026-04,2026-05,2026-06",4.200930505261961
BR->US,851829,"LOUDSPEAKERS, NESOI",389592,214869,81.3,0.74,"2026-04,2026-05,2026-06",4.1349770510764365
BR->US,284390,"ORGANIC COMPOUND PRECIOUS METAL; AMALGRAMS, NESOI",3989747,1300588,206.8,0.62,"2026-04,2026-05,2026-06",4.115155301939093
BR->US,210210,"YEASTS, ACTIVE",385405,251167,53.4,0.73,"2026-04,2026-05,2026-06",4.097320442321766
BR->US,410719,"WHOL HIDE/SKIN,FULL GRN,NESOI,FRT PREP TAN,BV/EQ",559055,313110,78.5,0.71,"2026-04,2026-05,2026-06",4.0696057927666365
BR->US,711620,"ARTICLES OF PREC OR SEMIPREC STONES (NAT, SYN ETC)",483204,316631,52.6,0.71,"2026-04,2026-05,2026-06",4.038021011144022
BR->US,330112,ESSENTIAL CITRUS FRUIT OILS OF ORANGE,7824359,5153947,51.8,0.56,"2026-04,2026-05,2026-06",3.8809252824586515
BR->US,761290,"CASKS ETC, NOT OVER 300 LITER CAP NESOI, ALUMINUM",125656,47281,165.8,0.7,"2026-04,2026-05,2026-06",3.563303480828261
BR->US,420221,HANDBAGS SURFACE OF LEATHER OR COMPOSITION LEATHER,100390,57696,74.0,0.7,"2026-04,2026-05,2026-06",3.5067412502468063
BR->US,721420,"OTH BRS RDS IOS NA HOT-WRKD, CONC REINFRCNG",3024439,1370994,120.6,0.53,"2026-04,2026-05,2026-06",3.4482449930661274
BR->US,152190,BEESWAX AND OTHER INSECT WAXES AND SPERMACETI,186422,113319,64.5,0.65,"2026-04,2026-05,2026-06",3.407102190921315
BR->US,151560,"MICROBIAL FATS, OILS & THEIR FRACTIONS NT CHEM MOD",120630,50876,137.1,0.66,"2026-04,2026-05,2026-06",3.3652829324960485
BR->US,271312,"PETROLEUM COKE, CALCINED",4519915,2293529,97.1,0.5,"2026-04,2026-05,2026-06",3.301130293967506
BR->US,270720,TOLUENE,3556680,2038036,74.5,0.46,"2026-04,2026-05,2026-06",3.0418901656914445
BR->US,843351,COMBINE HARVESTER-THRESHERS,879242,531843,65.3,0.5,"2026-04,2026-05,2026-06",2.9553245500615075
BR->US,720839,"FLAT-HOT-ROLL IRN,NONALY STL,COIL,<3MM THICK,NESOI",845422,466022,81.4,0.49,"2026-04,2026-05,2026-06",2.925498520326582
BR->US,441299,PLYWOOD ETC W BOTH OUTER PLIES CONIFEROUS WOOD NES,187356,118293,58.4,0.55,"2026-04,2026-05,2026-06",2.910125573235662
BR->US,292429,"CYCLIC AMIDES, DERIVATIVES AND SALTS OF, NESOI",208000,107800,92.9,0.54,"2026-04,2026-05,2026-06",2.8471653412850593
BR->US,710391,"RUBIES, SAPPHIRES AND EMERALDS, OTHERWISE WORKED",241103,100651,139.5,0.52,"2026-04,2026-05,2026-06",2.7954050488417725
BR->US,841290,"ENGINE AND MOTOR PARTS, NESOI",4494749,2774544,62.0,0.41,"2026-04,2026-05,2026-06",2.6976759236020054
BR->US,721050,FR IOS NA 600MM AO W CTD/PLTD W CRO OR CR AND CRO,304169,201768,50.8,0.45,"2026-04,2026-05,2026-06",2.4862967308502495
BR->US,720837,"FLT-HOT-ROL IRN,NONALY,COILS,4.75MM N/O 10MM NESOI",1577705,907872,73.8,0.4,"2026-04,2026-05,2026-06",2.4798893139231515
BR->US,290220,BENZENE,1631741,900512,81.2,0.39,"2026-04,2026-05,2026-06",2.4336361259235795
BR->US,380300,"TALL OIL, WHETHER OR NOT REFINED",246698,137028,80.0,0.42,"2026-04,2026-05,2026-06",2.278551871859872
BR->US,820140,"AXS BL HKS SMLR HWNG TLS A PRTS, BS MTL",150229,94318,59.3,0.43,"2026-04,2026-05,2026-06",2.230334130551747
BR->US,180320,"COCOA PASTE, WHOLLY OR PARTLY DEFATTED",221997,131740,68.5,0.41,"2026-04,2026-05,2026-06",2.169245944498254
BR->US,380110,ARTIFICAL GRAPHITE,160495,105734,51.8,0.41,"2026-04,2026-05,2026-06",2.1577957000583807
BR->US,392390,"ART FOR CONVEYING OR PACKING GOODS NESOI, PLASTIC",218950,126387,73.2,0.36,"2026-04,2026-05,2026-06",1.919375204069555
BR->US,710399,"SEMIPRECIOUS STONES, OTHERWISE WORKED",2291925,1500825,52.7,0.27,"2026-04,2026-05,2026-06",1.6879082126912992
BR->US,854460,ELECTRIC CONDUCTORS FOR VOLTAGE EXCEEDING 1000 V,314676,197421,59.4,0.3,"2026-04,2026-05,2026-06",1.6491409367702135
BR->US,291612,ESTERS OF ACRYLIC ACID,451558,234250,92.8,0.28,"2026-04,2026-05,2026-06",1.5991376098518708
BR->US,481159,"PPR/PBRD COAT/IMPG/CVR W/ PLASTIC, NESOI",275679,176586,56.1,0.25,"2026-04,2026-05,2026-06",1.3446363802086572
BR->US,880694,UNMANNED AIRCRAFT MAX TAKE-OFF WT 25KG - 150KG NES,263462,160833,63.8,0.19,"2026-04,2026-05,2026-06",1.0429215465897868
BR->US,080121,"BRAZIL NUTS, FRESH OR DRIED, IN SHELL",118833,77517,53.3,0.17,"2026-04,2026-05,2026-06",0.8803836475951471
CN->BR,841630,,320473,0,NEW,,"2026-05,2026-06,2026-07",55052.41318415442
CN->BR,390110,,8550215,219898,3788.3,56.57,"2026-05,2026-06,2026-07",346.59885261886956
CN->BR,281512,,3416278,457,747308.1,2253.22,"2026-05,2026-06,2026-07",326.67765809207225
CN->BR,950821,,820414,5749,14169.9,72.65,"2026-05,2026-06,2026-07",295.7016619627538
CN->BR,300693,,154609,1,18552980.0,55939.34,"2026-05,2026-06,2026-07",259.46173855950695
CN->BR,902140,,107983,57,189067.3,769.08,"2026-05,2026-06,2026-07",251.667769446883
CN->BR,390120,,14090803,805611,1649.1,35.18,"2026-05,2026-06,2026-07",251.51954998275772
CN->BR,481320,,104178,934,11054.0,52.25,"2026-05,2026-06,2026-07",250.88880078148907
CN->BR,280700,,3074376,40330,7523.0,34.4,"2026-05,2026-06,2026-07",223.1484217440836
CN->BR,840310,,255314,3240,7779.3,38.84,"2026-05,2026-06,2026-07",210.01310543437503
CN->BR,871140,,207215,5742,3508.9,38.88,"2026-05,2026-06,2026-07",206.6921918170694
CN->BR,852419,,145854,4099,3457.9,34.27,"2026-05,2026-06,2026-07",176.9525760374142
CN->BR,390140,,5935191,179816,3200.7,23.41,"2026-05,2026-06,2026-07",158.55485070290737
CN->BR,850433,,1636995,87445,1772.0,24.76,"2026-05,2026-06,2026-07",153.84524597547355
CN->BR,382765,,762512,16954,4397.6,24.49,"2026-05,2026-06,2026-07",144.027532784958
CN->BR,271019,,2405241,157048,1431.5,19.99,"2026-05,2026-06,2026-07",127.53072893712003
CN->BR,290516,,1063564,49144,2064.2,18.54,"2026-05,2026-06,2026-07",111.74028903694672
CN->BR,850450,,15384902,6335581,142.8,15.35,"2026-05,2026-06,2026-07",110.28838950977375
CN->BR,850680,,224485,57756,288.7,17.53,"2026-05,2026-06,2026-07",93.78699882966852
CN->BR,730531,,924242,60705,1422.5,11.29,"2026-05,2026-06,2026-07",67.32839975514158
CN->BR,401610,,2862546,700070,308.9,10.22,"2026-05,2026-06,2026-07",66.00291089696577
CN->BR,810199,,4401561,480875,815.3,9.92,"2026-05,2026-06,2026-07",65.88280394274503
CN->BR,420231,,453582,48552,834.2,9.1,"2026-05,2026-06,2026-07",51.47794499357263
CN->BR,292910,,18395822,7773448,136.6,6.99,"2026-05,2026-06,2026-07",50.751910455064085
CN->BR,870710,,534957,71392,649.3,8.86,"2026-05,2026-06,2026-07",50.738251574941025
CN->BR,300120,,309206,12467,2380.2,9.08,"2026-05,2026-06,2026-07",49.869876097541685
CN->BR,850132,,2864322,735519,289.4,7.44,"2026-05,2026-06,2026-07",48.04207576269503
CN->BR,870129,,697716,33246,1998.6,8.0,"2026-05,2026-06,2026-07",46.77097495245348
CN->BR,283711,,233525,8080,2790.2,8.41,"2026-05,2026-06,2026-07",45.16295546073787
CN->BR,291532,,807675,85843,840.9,7.6,"2026-05,2026-06,2026-07",44.91422974098034
CN->BR,401693,,5929389,3601913,64.6,6.43,"2026-05,2026-06,2026-07",43.558021104531285
CN->BR,842649,,7808988,845324,823.8,6.26,"2026-05,2026-06,2026-07",43.163544006168415
CN->BR,847170,,15299665,6270491,144.0,5.77,"2026-05,2026-06,2026-07",41.4336050909397
CN->BR,761490,,229195,22367,924.7,7.12,"2026-05,2026-06,2026-07",38.15726796879155
CN->BR,846224,,925305,147991,525.2,6.28,"2026-05,2026-06,2026-07",37.48483715103464
CN->BR,310311,,26855907,2999310,795.4,5.04,"2026-05,2026-06,2026-07",37.421738592706106
CN->BR,390931,,14480894,5257951,175.4,4.96,"2026-05,2026-06,2026-07",35.534545662113246
CN->BR,844819,,120608,14040,759.0,6.95,"2026-05,2026-06,2026-07",35.33463701999192
CN->BR,848520,,8617521,1890918,355.7,4.96,"2026-05,2026-06,2026-07",34.417969425134665
CN->BR,870340,,117055307,29781278,293.0,4.09,"2026-05,2026-06,2026-07",33.00541378066251
CN->BR,681591,,672667,110876,506.7,5.55,"2026-05,2026-06,2026-07",32.349600694779184
CN->BR,300241,,8299697,503893,1547.1,4.66,"2026-05,2026-06,2026-07",32.27554445642937
CN->BR,854232,,106135715,34558329,207.1,3.92,"2026-05,2026-06,2026-07",31.449778120848514
CN->BR,870194,,2521527,637428,295.6,4.77,"2026-05,2026-06,2026-07",30.54670117224985
CN->BR,390130,,1757252,725990,142.0,4.8,"2026-05,2026-06,2026-07",29.96812608797013
CN->BR,852411,,3531430,1779295,98.5,4.56,"2026-05,2026-06,2026-07",29.847300552032475
CN->BR,340242,,4932470,2787672,76.9,4.41,"2026-05,2026-06,2026-07",29.52714521916782
CN->BR,842139,,12119146,4682237,158.8,4.08,"2026-05,2026-06,2026-07",28.876213194470996
CN->BR,852351,,1426753,691267,106.4,4.62,"2026-05,2026-06,2026-07",28.417552096942156
CN->BR,852859,,2017788,936300,115.5,4.43,"2026-05,2026-06,2026-07",27.943132753941974
CN->BR,300439,,2599818,517746,402.1,4.27,"2026-05,2026-06,2026-07",27.40434800968858
CN->BR,320619,,4126183,1515131,172.3,4.11,"2026-05,2026-06,2026-07",27.19789439629934
CN->BR,870840,,30917525,16119266,91.8,3.61,"2026-05,2026-06,2026-07",27.049466014888946
CN->BR,902820,,6267147,1336128,369.1,3.94,"2026-05,2026-06,2026-07",26.786475560760895
CN->BR,761010,,178263,40711,337.9,5.01,"2026-05,2026-06,2026-07",26.30367268752651
CN->BR,390330,,5303029,2026983,161.6,3.86,"2026-05,2026-06,2026-07",25.92558173731702
CN->BR,851590,,3237116,1359985,138.0,3.95,"2026-05,2026-06,2026-07",25.713405980290798
CN->BR,842951,,19444236,14357585,35.4,3.5,"2026-05,2026-06,2026-07",25.52132159837071
CN->BR,851220,,15262077,9160242,66.6,3.55,"2026-05,2026-06,2026-07",25.47548398453346
CN->BR,390311,,8469414,3505293,141.6,3.64,"2026-05,2026-06,2026-07",25.1915828397155
CN->BR,730110,,282319,26479,966.2,4.6,"2026-05,2026-06,2026-07",25.062210601827484
CN->BR,848590,,146373,51264,185.5,4.83,"2026-05,2026-06,2026-07",24.94255911202112
CN->BR,392020,,4597255,2428977,89.3,3.7,"2026-05,2026-06,2026-07",24.67250500875249
CN->BR,854449,,6645190,3751513,77.1,3.61,"2026-05,2026-06,2026-07",24.633787924521748
CN->BR,570232,,108441,13636,695.3,4.77,"2026-05,2026-06,2026-07",24.031814179896198
CN->BR,390729,,19554011,12558133,55.7,3.29,"2026-05,2026-06,2026-07",24.004010898773938
CN->BR,870829,,39781925,20368836,95.3,3.1,"2026-05,2026-06,2026-07",23.56530484025398
CN->BR,392520,,1215148,700545,73.5,3.84,"2026-05,2026-06,2026-07",23.37421467445066
CN->BR,270111,,178426,18396,869.9,4.43,"2026-05,2026-06,2026-07",23.27332903979131
CN->BR,390210,,16786581,6586476,154.9,3.19,"2026-05,2026-06,2026-07",23.05065998519758
CN->BR,842710,,34396345,23157688,48.5,3.05,"2026-05,2026-06,2026-07",23.007641495591542
CN->BR,731100,,6574794,2680081,145.3,3.34,"2026-05,2026-06,2026-07",22.771459704578
CN->BR,870850,,11806230,7064314,67.1,3.2,"2026-05,2026-06,2026-07",22.63875822767622
CN->BR,291531,,288044,55878,415.5,4.14,"2026-05,2026-06,2026-07",22.580540818052285
CN->BR,390410,,151273,22248,579.9,4.33,"2026-05,2026-06,2026-07",22.42859257772025
CN->BR,701342,,2697272,1347842,100.1,3.45,"2026-05,2026-06,2026-07",22.21517166581095
CN->BR,340241,,277620,59057,370.1,4.07,"2026-05,2026-06,2026-07",22.174611091131244
CN->BR,846263,,315504,36200,771.6,3.99,"2026-05,2026-06,2026-07",21.922446089309897
CN->BR,842959,,4119507,1951957,111.0,3.31,"2026-05,2026-06,2026-07",21.911423856266797
CN->BR,903289,,29768805,17682144,68.4,2.92,"2026-05,2026-06,2026-07",21.843052638724984
CN->BR,282530,,201945,20833,869.4,4.11,"2026-05,2026-06,2026-07",21.8129741705515
CN->BR,300212,,518633,151658,242.0,3.79,"2026-05,2026-06,2026-07",21.647098151948043
CN->BR,071040,,160015,52092,207.2,4.15,"2026-05,2026-06,2026-07",21.58172685349261
CN->BR,730290,,198584,46375,328.2,4.07,"2026-05,2026-06,2026-07",21.56220971689304
CN->BR,850760,,69547991,44385372,56.7,2.74,"2026-05,2026-06,2026-07",21.51221278331139
CN->BR,848620,,213333,16392,1201.4,4.01,"2026-05,2026-06,2026-07",21.350213377784744
CN->BR,844519,,564449,100229,463.2,3.7,"2026-05,2026-06,2026-07",21.29978146821669
CN->BR,850152,,3391237,1750737,93.7,3.25,"2026-05,2026-06,2026-07",21.24371886458663
CN->BR,390690,,10997529,7922863,38.8,3.01,"2026-05,2026-06,2026-07",21.161719533863753
CN->BR,902290,,2402027,1199400,100.3,3.3,"2026-05,2026-06,2026-07",21.08055163869382
CN->BR,903149,,3228771,1310634,146.4,3.22,"2026-05,2026-06,2026-07",20.96276263379879
CN->BR,392062,,2906921,2047916,41.9,3.21,"2026-05,2026-06,2026-07",20.716390603137558
CN->BR,110900,,854021,382324,123.4,3.47,"2026-05,2026-06,2026-07",20.582067311789846
CN->BR,731824,,227660,141654,60.7,3.82,"2026-05,2026-06,2026-07",20.4620933634191
CN->BR,291590,,1038589,440714,135.7,3.36,"2026-05,2026-06,2026-07",20.189208319572053
CN->BR,846226,,576971,225346,156.0,3.49,"2026-05,2026-06,2026-07",20.09016202239976
CN->BR,291899,,7958711,3986025,99.7,2.88,"2026-05,2026-06,2026-07",19.89042914298904
CN->BR,391690,,2750875,1193541,130.5,3.07,"2026-05,2026-06,2026-07",19.795434736818883
CN->BR,392630,,1663411,920137,80.8,3.17,"2026-05,2026-06,2026-07",19.710753983388518
CN->BR,392610,,432016,227281,90.1,3.48,"2026-05,2026-06,2026-07",19.606698109227523
CN->BR,854290,,662915,286774,131.2,3.35,"2026-05,2026-06,2026-07",19.520855925947366
CN->BR,850164,,418673,106882,291.7,3.42,"2026-05,2026-06,2026-07",19.211558615162943
CN->BR,870380,,371325999,120804508,207.4,2.23,"2026-05,2026-06,2026-07",19.100810527417078
CN->BR,390319,,2657488,1033415,157.2,2.96,"2026-05,2026-06,2026-07",19.042499564670656
CN->BR,871160,,17606802,7966849,121.0,2.62,"2026-05,2026-06,2026-07",18.951732881235333
CN->BR,870899,,24326119,16154373,50.6,2.56,"2026-05,2026-06,2026-07",18.891683084583775
CN->BR,880730,,839238,340518,146.5,3.14,"2026-05,2026-06,2026-07",18.59259969702872
CN->BR,380991,,689079,304381,126.4,3.17,"2026-05,2026-06,2026-07",18.533737713712313
CN->BR,851030,,350167,144540,142.3,3.34,"2026-05,2026-06,2026-07",18.518336503587577
CN->BR,382499,,10957997,7502468,46.1,2.6,"2026-05,2026-06,2026-07",18.298940887182443
CN->BR,391110,,3190802,1720486,85.5,2.77,"2026-05,2026-06,2026-07",18.01685325488788
CN->BR,848350,,5258353,3932476,33.7,2.68,"2026-05,2026-06,2026-07",17.991024646446512
CN->BR,320490,,186293,60629,207.3,3.41,"2026-05,2026-06,2026-07",17.98815175550343
CN->BR,902710,,1394285,886165,57.3,2.93,"2026-05,2026-06,2026-07",17.98621741941855
CN->BR,392590,,2354537,1264978,86.1,2.81,"2026-05,2026-06,2026-07",17.91361402447891
CN->BR,700910,,2280119,1524662,49.5,2.81,"2026-05,2026-06,2026-07",17.880956560083
CN->BR,721041,,128107,17745,621.9,3.49,"2026-05,2026-06,2026-07",17.81836446744246
CN->BR,870810,,3414439,1969132,73.4,2.72,"2026-05,2026-06,2026-07",17.79242162509329
CN->BR,730690,,497433,299886,65.9,3.12,"2026-05,2026-06,2026-07",17.786746104675643
CN->BR,300249,,357814,125113,186.0,3.09,"2026-05,2026-06,2026-07",17.18282073235747
CN->BR,720827,,1353255,306264,341.9,2.79,"2026-05,2026-06,2026-07",17.134926225399266
CN->BR,903040,,728530,359294,102.8,2.92,"2026-05,2026-06,2026-07",17.12891553054082
CN->BR,870895,,3507571,1872242,87.3,2.59,"2026-05,2026-06,2026-07",16.95781762230473
CN->BR,842132,,5491025,2793741,96.5,2.5,"2026-05,2026-06,2026-07",16.838200201942687
CN->BR,841981,,1744189,816417,113.6,2.7,"2026-05,2026-06,2026-07",16.822419985022268
CN->BR,350691,,5180709,3644739,42.1,2.5,"2026-05,2026-06,2026-07",16.75440524979793
CN->BR,870822,,2303349,1110045,107.5,2.63,"2026-05,2026-06,2026-07",16.72656905351635
CN->BR,870193,,6908023,2859933,141.5,2.44,"2026-05,2026-06,2026-07",16.717762618024548
CN->BR,870360,,597232270,205156368,191.1,1.88,"2026-05,2026-06,2026-07",16.52839690659476
CN->BR,401699,,4899614,4068630,20.4,2.45,"2026-05,2026-06,2026-07",16.387230706385672
CN->BR,731590,,393560,83315,372.4,2.91,"2026-05,2026-06,2026-07",16.26939945167821
CN->BR,290543,,408529,154715,164.1,2.87,"2026-05,2026-06,2026-07",16.130867155200526
CN->BR,290399,,215824,81270,165.6,2.98,"2026-05,2026-06,2026-07",15.884193703544335
CN->BR,811300,,1398986,786889,77.8,2.58,"2026-05,2026-06,2026-07",15.854289180330435
CN->BR,840810,,837052,260085,221.8,2.66,"2026-05,2026-06,2026-07",15.779532060090206
CN->BR,291521,,2724185,1267852,114.9,2.45,"2026-05,2026-06,2026-07",15.767596046408526
CN->BR,321290,,274465,107839,154.5,2.89,"2026-05,2026-06,2026-07",15.714551892757553
CN->BR,845020,,21903728,13989560,56.6,2.13,"2026-05,2026-06,2026-07",15.66154431482851
CN->BR,850720,,5725389,4268124,34.1,2.32,"2026-05,2026-06,2026-07",15.655204725353075
CN->BR,292800,,2281848,764966,198.3,2.46,"2026-05,2026-06,2026-07",15.639774544111177
CN->BR,722619,,164547,39156,320.2,2.99,"2026-05,2026-06,2026-07",15.602730871367465
CN->BR,851930,,324401,116496,178.5,2.82,"2026-05,2026-06,2026-07",15.559772170447395
CN->BR,840734,,16150807,9772806,65.3,2.16,"2026-05,2026-06,2026-07",15.555598250362957
CN->BR,870870,,15363908,8220628,86.9,2.16,"2026-05,2026-06,2026-07",15.521225554038176
CN->BR,841520,,4946119,2707678,82.7,2.31,"2026-05,2026-06,2026-07",15.433072939147106
CN->BR,721260,,121328,19438,524.2,3.03,"2026-05,2026-06,2026-07",15.426774939604684
CN->BR,200899,,438153,163751,167.6,2.73,"2026-05,2026-06,2026-07",15.384939552119231
CN->BR,761210,,297253,144683,105.5,2.8,"2026-05,2026-06,2026-07",15.350190463303148
CN->BR,390730,,3230763,2220766,45.5,2.35,"2026-05,2026-06,2026-07",15.311822759665995
CN->BR,940120,,7989945,4384988,82.2,2.2,"2026-05,2026-06,2026-07",15.205351973691062
CN->BR,843139,,3595898,1474136,143.9,2.32,"2026-05,2026-06,2026-07",15.184044765759024
CN->BR,281390,,169227,25842,554.9,2.9,"2026-05,2026-06,2026-07",15.161791141620581
CN->BR,842920,,7510174,3783969,98.5,2.18,"2026-05,2026-06,2026-07",14.956128275446913
CN->BR,854430,,12215144,7593677,60.9,2.1,"2026-05,2026-06,2026-07",14.91182655660384
CN->BR,401512,,5495089,3199181,71.8,2.2,"2026-05,2026-06,2026-07",14.833804286730434
CN->BR,841869,,13167716,8498341,54.9,2.07,"2026-05,2026-06,2026-07",14.754512903779931
CN->BR,320411,,1476173,1034556,42.7,2.37,"2026-05,2026-06,2026-07",14.619374885695363
CN->BR,848490,,389942,287018,35.9,2.61,"2026-05,2026-06,2026-07",14.575502750414332
CN->BR,853710,,20520745,9943172,106.4,1.99,"2026-05,2026-06,2026-07",14.546490696189073
CN->BR,830990,,1031864,675630,52.7,2.41,"2026-05,2026-06,2026-07",14.47351230542897
CN->BR,392061,,881573,468648,88.1,2.42,"2026-05,2026-06,2026-07",14.364058890164786
CN->BR,902610,,2664403,1720409,54.9,2.23,"2026-05,2026-06,2026-07",14.320820159340736
CN->BR,842490,,2342210,1779168,31.6,2.23,"2026-05,2026-06,2026-07",14.205549520352397
CN->BR,871680,,1189964,674523,76.4,2.34,"2026-05,2026-06,2026-07",14.204218345151014
CN->BR,843141,,3877956,2690804,44.1,2.15,"2026-05,2026-06,2026-07",14.184856900173626
CN->BR,846290,,587424,203711,188.4,2.45,"2026-05,2026-06,2026-07",14.1242973678175
CN->BR,840820,,7521538,2389323,214.8,2.05,"2026-05,2026-06,2026-07",14.117329442462639
CN->BR,391723,,286875,130513,119.8,2.57,"2026-05,2026-06,2026-07",14.043367109153115
CN->BR,292219,,1486264,805740,84.5,2.26,"2026-05,2026-06,2026-07",13.947037044853229
CN->BR,380210,,702300,389949,80.1,2.38,"2026-05,2026-06,2026-07",13.941262627360862
CN->BR,392049,,2806651,2136559,31.4,2.16,"2026-05,2026-06,2026-07",13.931443764063319
